id,num_contrato,num_estimacion,tipoEstimacion,id_deducion,porcentaje1,importe_deducion,id,nombre_deduccion,porcentaje,fecha,fecha_modificacion
19118,SIDUR-ED-18-234.1515,11,1,12,0.03,329.08,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19119,SIDUR-ED-18-234.1515,11,1,11,0.03,329.08,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19120,SIDUR-ED-18-001.1086,20,1,14,0.2,1901.13,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19121,SIDUR-ED-18-001.1086,20,1,13,0.03,285.17,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19122,SIDUR-ED-18-001.1086,20,1,12,0.03,285.17,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19123,SIDUR-ED-18-001.1086,20,1,11,0.03,285.17,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19124,SIDUR-ED-19-124.1772,1,1,15,0.2,4481.22,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
19125,SIDUR-ED-19-124.1772,1,1,14,0.2,4481.22,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19126,SIDUR-ED-19-124.1772,1,1,13,0.03,672.18,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19127,SIDUR-ED-19-124.1772,1,1,12,0.03,672.18,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19128,SIDUR-ED-19-124.1772,1,1,11,0.03,672.18,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19129,SIDUR-ED-19-102.1746,3,1,15,0.2,3806.87,15,0.2% (DOS AL MILLAR) INSTITUTO DE CAPACITACION DE LA INDUSTRIA DE LA CONSTRUCCION,0.2,24/09/2014,
19130,SIDUR-ED-19-102.1746,3,1,14,0.2,3806.87,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19131,SIDUR-ED-19-102.1746,3,1,13,0.03,571.03,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19132,SIDUR-ED-19-102.1746,3,1,12,0.03,571.03,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19133,SIDUR-ED-19-102.1746,3,1,11,0.03,571.03,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19134,SIDUR-ED-19-051.1666,1,1,14,0.2,996.8,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19135,SIDUR-ED-19-051.1666,1,1,13,0.03,149.52,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19136,SIDUR-ED-19-051.1666,1,1,12,0.03,149.52,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19137,SIDUR-ED-19-051.1666,1,1,11,0.03,149.52,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19138,SIDUR-ED-19-051.1666,2,1,14,0.2,606.18,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19139,SIDUR-ED-19-051.1666,2,1,13,0.03,90.93,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19140,SIDUR-ED-19-051.1666,2,1,12,0.03,90.93,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19141,SIDUR-ED-19-051.1666,2,1,11,0.03,90.93,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19142,SIDUR-ED-19-051.1666,3,1,14,0.2,301.13,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19143,SIDUR-ED-19-051.1666,3,1,13,0.03,45.17,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19144,SIDUR-ED-19-051.1666,3,1,12,0.03,45.17,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19145,SIDUR-ED-19-051.1666,3,1,11,0.03,45.17,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19146,SIDUR-ED-19-051.1666,4,1,14,0.2,132,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19147,SIDUR-ED-19-051.1666,4,1,13,0.03,19.8,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19148,SIDUR-ED-19-051.1666,4,1,12,0.03,19.8,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19149,SIDUR-ED-19-051.1666,4,1,11,0.03,19.8,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19150,SIDUR-ED-19-051.1666,5,1,14,0.2,100.53,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19151,SIDUR-ED-19-051.1666,5,1,13,0.03,15.08,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19152,SIDUR-ED-19-051.1666,5,1,12,0.03,15.08,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19153,SIDUR-ED-19-051.1666,5,1,11,0.03,15.08,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19154,SIDUR-ED-19-067.1714,1,1,14,0.2,1355.6,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19155,SIDUR-ED-19-067.1714,1,1,13,0.03,203.34,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19156,SIDUR-ED-19-067.1714,1,1,12,0.03,203.34,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19157,SIDUR-ED-19-067.1714,1,1,11,0.03,203.34,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19158,SIDUR-ED-19-067.1714,2,1,14,0.2,3085.77,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19159,SIDUR-ED-19-067.1714,2,1,13,0.03,462.87,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19160,SIDUR-ED-19-067.1714,2,1,12,0.03,462.87,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19161,SIDUR-ED-19-067.1714,2,1,11,0.03,462.87,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19162,SIDUR-ED-19-068.1715,1,1,14,0.2,1548.12,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19163,SIDUR-ED-19-068.1715,1,1,13,0.03,232.22,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19164,SIDUR-ED-19-068.1715,1,1,12,0.03,232.22,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19165,SIDUR-ED-19-068.1715,1,1,11,0.03,232.22,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19166,SIDUR-ED-19-068.1715,2,1,14,0.2,1747.6,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19167,SIDUR-ED-19-068.1715,2,1,13,0.03,262.14,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19168,SIDUR-ED-19-068.1715,2,1,12,0.03,262.14,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19169,SIDUR-ED-19-068.1715,2,1,11,0.03,262.14,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19170,SIDUR-ED-19-069.1716,1,1,14,0.2,1636.95,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19171,SIDUR-ED-19-069.1716,1,1,13,0.03,245.54,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19172,SIDUR-ED-19-069.1716,1,1,12,0.03,245.54,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19173,SIDUR-ED-19-069.1716,1,1,11,0.03,245.54,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19174,SIDUR-ED-19-069.1716,2,1,14,0.2,2361.85,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19175,SIDUR-ED-19-069.1716,2,1,13,0.03,354.28,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19176,SIDUR-ED-19-069.1716,2,1,12,0.03,354.28,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19177,SIDUR-ED-19-069.1716,2,1,11,0.03,354.28,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19178,SIDUR-ED-19-070.1717,1,1,14,0.2,1692.89,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19179,SIDUR-ED-19-070.1717,1,1,13,0.03,253.93,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19180,SIDUR-ED-19-070.1717,1,1,12,0.03,253.93,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19181,SIDUR-ED-19-070.1717,1,1,11,0.03,253.93,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19182,SIDUR-ED-19-070.1717,2,1,14,0.2,1738.28,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19183,SIDUR-ED-19-070.1717,2,1,13,0.03,260.74,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19184,SIDUR-ED-19-070.1717,2,1,12,0.03,260.74,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19185,SIDUR-ED-19-070.1717,2,1,11,0.03,260.74,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19186,SIDUR-ED-19-072.1691,1,1,14,0.2,422.16,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19187,SIDUR-ED-19-072.1691,1,1,13,0.03,63.32,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19188,SIDUR-ED-19-072.1691,1,1,12,0.03,63.32,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19189,SIDUR-ED-19-072.1691,1,1,11,0.03,63.32,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19190,SIDUR-ED-19-037.1663,3,1,14,0.2,515.07,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19191,SIDUR-ED-19-037.1663,3,1,13,0.03,77.26,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19192,SIDUR-ED-19-037.1663,3,1,12,0.03,77.26,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19193,SIDUR-ED-19-037.1663,3,1,11,0.03,77.26,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19194,SIDUR-ED-19-085.1738,1,1,14,0.2,589.76,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19195,SIDUR-ED-19-085.1738,1,1,13,0.03,88.46,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19196,SIDUR-ED-19-085.1738,1,1,12,0.03,88.46,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19197,SIDUR-ED-19-085.1738,1,1,11,0.03,88.46,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19198,SIDUR-ED-19-079.1721,1,1,14,0.2,201.01,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19199,SIDUR-ED-19-079.1721,1,1,13,0.03,30.15,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19200,SIDUR-ED-19-079.1721,1,1,12,0.03,30.15,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19201,SIDUR-ED-19-079.1721,1,1,11,0.03,30.15,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19202,SIDUR-PF-18-220.1497,12,1,8,0.5,2303.56,8,0.5% INSPECCION Y VIGILANCIA (FEDERAL),0.5,12/06/2013,24/09/2014
19203,SIDUR-ED-19-079.1721,2,1,14,0.2,103.69,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19204,SIDUR-ED-19-079.1721,2,1,13,0.03,15.55,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19205,SIDUR-ED-19-079.1721,2,1,12,0.03,15.55,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19206,SIDUR-ED-19-079.1721,2,1,11,0.03,15.55,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19207,SIDUR-ED-19-079.1728,1,1,14,0.2,201.01,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19208,SIDUR-ED-19-079.1728,1,1,13,0.03,30.15,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19209,SIDUR-ED-19-079.1728,1,1,12,0.03,30.15,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19210,SIDUR-ED-19-079.1728,1,1,11,0.03,30.15,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19211,SIDUR-ED-19-079.1728,2,1,14,0.2,103.69,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19212,SIDUR-ED-19-079.1728,2,1,13,0.03,15.55,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19213,SIDUR-ED-19-079.1728,2,1,12,0.03,15.55,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19214,SIDUR-ED-19-079.1728,2,1,11,0.03,15.55,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19215,SIDUR-ED-19-079.1729,1,1,14,0.2,184.05,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19216,SIDUR-ED-19-079.1729,1,1,13,0.03,27.61,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19217,SIDUR-ED-19-079.1729,1,1,12,0.03,27.61,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19218,SIDUR-ED-19-079.1729,1,1,11,0.03,27.61,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19219,SIDUR-ED-19-079.1729,2,1,14,0.2,272.17,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19220,SIDUR-ED-19-079.1729,2,1,13,0.03,40.83,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19221,SIDUR-ED-19-079.1729,2,1,12,0.03,40.83,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19222,SIDUR-ED-19-079.1729,2,1,11,0.03,40.83,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19223,SIDUR-ED-19-079.1730,1,1,14,0.2,184.05,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19224,SIDUR-ED-19-079.1730,1,1,13,0.03,27.61,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19225,SIDUR-ED-19-079.1730,1,1,12,0.03,27.61,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19226,SIDUR-ED-19-079.1730,1,1,11,0.03,27.61,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19227,SIDUR-ED-19-079.1730,2,1,14,0.2,272.17,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19228,SIDUR-ED-19-079.1730,2,1,13,0.03,40.83,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19229,SIDUR-ED-19-079.1730,2,1,12,0.03,40.83,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19230,SIDUR-ED-19-079.1730,2,1,11,0.03,40.83,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19231,SIDUR-ED-19-080.1720,1,1,14,0.2,177.59,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19232,SIDUR-ED-19-080.1720,1,1,13,0.03,26.64,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19233,SIDUR-ED-19-080.1720,1,1,12,0.03,26.64,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19234,SIDUR-ED-19-080.1720,1,1,11,0.03,26.64,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19235,SIDUR-ED-19-080.1720,2,1,14,0.2,133.58,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19236,SIDUR-ED-19-080.1720,2,1,13,0.03,20.04,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19237,SIDUR-ED-19-080.1720,2,1,12,0.03,20.04,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19238,SIDUR-ED-19-080.1720,2,1,11,0.03,20.04,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19239,SIDUR-ED-19-080.1722,1,1,14,0.2,209.33,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19240,SIDUR-ED-19-080.1722,1,1,13,0.03,31.4,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19241,SIDUR-ED-19-080.1722,1,1,12,0.03,31.4,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19242,SIDUR-ED-19-080.1722,1,1,11,0.03,31.4,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19243,SIDUR-ED-19-080.1722,2,1,14,0.2,176.6,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19244,SIDUR-ED-19-080.1722,2,1,13,0.03,26.49,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19245,SIDUR-ED-19-080.1722,2,1,12,0.03,26.49,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19246,SIDUR-ED-19-080.1722,2,1,11,0.03,26.49,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19251,SIDUR-ED-19-080.1723,1,1,14,0.2,173.57,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19252,SIDUR-ED-19-080.1723,1,1,13,0.03,26.04,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19253,SIDUR-ED-19-080.1723,1,1,12,0.03,26.04,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19254,SIDUR-ED-19-080.1723,1,1,11,0.03,26.04,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
19255,SIDUR-ED-19-080.1723,2,1,14,0.2,171.32,14,0.2% INSPECCION Y VIGILANCIA (ESTATAL),0.2,24/09/2014,24/09/2014
19256,SIDUR-ED-19-080.1723,2,1,13,0.03,25.7,13,15 % INFRAESTRUCTURA EDUCATIVA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,02/07/2014,24/09/2014
19257,SIDUR-ED-19-080.1723,2,1,12,0.03,25.7,12,15 % UNIVERSIDADES DE SONORA DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,15/02/2016
19258,SIDUR-ED-19-080.1723,2,1,11,0.03,25.7,11,15% CECOP DEL 0.2% (DOS AL MILLAR) DE INSP. Y VIG. ESTATAL,0.03,12/06/2013,24/09/2014
