Prog_Id,num_contrato,Prog_Del,Prog_Al,Prog_Monto
8731,SIDUR-ED-18-063.1134,20180801,20180828,96164.85
8737,SIDUR-PF-18-030.1132,20180411,20180430,1241490.7
8738,SIDUR-PF-18-030.1132,20180501,20180531,1041490.52
8739,SIDUR-PF-18-030.1132,20180601,20180630,762347.12
8740,SIDUR-PF-18-030.1132,20180701,20180731,1085554.09
8741,SIDUR-PF-18-030.1132,20180801,20180831,699850.05
8742,SIDUR-PF-18-030.1132,20180901,20180930,1153773.71
8743,SIDUR-PF-18-030.1132,20181001,20181031,639462.99
8744,SIDUR-PF-18-030.1132,20181101,20181130,1946774.63
8745,SIDUR-PF-18-030.1132,20181201,20181231,518431.59
8746,SIDUR-PF-18-030.1132,20190101,20190105,35951.74
8764,SIDUR-ED-17-247.1032,20180224,20180228,622889.13
8765,SIDUR-ED-17-247.1032,20180301,20180331,3591017.13
8766,SIDUR-ED-17-247.1032,20180401,20180430,3241539.68
8767,SIDUR-ED-17-247.1032,20180501,20180531,833345.48
8768,SIDUR-ED-17-247.1032,20180601,20180630,439204.59
8769,SIDUR-ED-17-247.1032,20180701,20180731,921052.54
8770,SIDUR-ED-18-020.1097,20180418,20180430,66841.56
8771,SIDUR-ED-18-020.1097,20180501,20180531,172451.92
8772,SIDUR-ED-18-020.1097,20180601,20180630,338268.39
8773,SIDUR-ED-18-020.1097,20180701,20180731,333566.01
8774,SIDUR-ED-18-020.1097,20180801,20180815,106033.25
8775,SIDUR-ED-18-039.1098,20180424,20180430,60961.26
8776,SIDUR-ED-18-039.1098,20180501,20180531,437952.85
8777,SIDUR-ED-18-039.1098,20180601,20180630,121030.12
8778,SIDUR-ED-18-039.1098,20180701,20180731,270945.58
8779,SIDUR-ED-18-039.1098,20180801,20180831,221679.62
8780,SIDUR-ED-18-039.1098,20180901,20180930,320199.22
8781,SIDUR-ED-18-039.1098,20181001,20181020,388303.86
8782,SIDUR-ED-18-019.1094,20180418,20180430,57327.57
8783,SIDUR-ED-18-019.1094,20180501,20180531,84562.63
8784,SIDUR-ED-18-019.1094,20180601,20180630,307636.08
8785,SIDUR-ED-18-019.1094,20180701,20180731,814090.69
8786,SIDUR-ED-18-019.1094,20180801,20180815,46593.52
8787,SIDUR-ED-18-037.1095,20180424,20180430,8464.24
8788,SIDUR-ED-18-037.1095,20180501,20180531,42689.85
8789,SIDUR-ED-18-037.1095,20180601,20180630,226550.32
8790,SIDUR-ED-18-037.1095,20180701,20180731,298548.75
8791,SIDUR-ED-18-037.1095,20180801,20180831,252112.25
8792,SIDUR-ED-18-037.1095,20180901,20180930,240591.05
8793,SIDUR-ED-18-037.1095,20181001,20181020,222656.77
8794,SIDUR-ED-17-208.864,20171006,20171104,122448.38
8795,SIDUR-ED-17-208.864,20171105,20171204,122448.38
8796,SIDUR-ED-17-208.864,20171205,20180103,122448.38
8797,SIDUR-ED-17-208.864,20180104,20180202,122448.38
8798,SIDUR-ED-17-208.864,20180203,20180304,122448.38
8799,SIDUR-ED-17-256.1082,20171204,20171231,69257.66
8800,SIDUR-ED-17-256.1082,20180101,20180131,78700.95
8801,SIDUR-ED-17-256.1082,20180201,20180228,69256.85
8802,SIDUR-ED-17-256.1082,20180301,20180331,77126.93
8803,SIDUR-ED-17-256.1082,20180401,20180430,72404.87
8804,SIDUR-ED-17-256.1082,20180501,20180502,6296.09
8805,SIDUR-ED-16-407.489,20170529,20170531,22669.29
8806,SIDUR-ED-16-407.489,20170601,20170630,151128.71
8807,SIDUR-ED-16-407.489,20170701,20170731,151128.69
8808,SIDUR-ED-16-407.489,20170801,20170831,151128.69
8809,SIDUR-ED-16-407.489,20170901,20170930,151128.69
8810,SIDUR-ED-16-407.489,20171001,20171031,151128.69
8811,SIDUR-ED-16-407.489,20171101,20171130,151128.69
8812,SIDUR-ED-16-407.489,20171201,20171231,151128.69
8813,SIDUR-ED-16-407.489,20180101,20180131,151128.69
8814,SIDUR-ED-16-407.489,20180201,20180214,90677.21
8815,SIDUR-ED-17-169.858,20170829,20170831,5270.58
8816,SIDUR-ED-17-169.858,20170901,20170930,43380.62
8817,SIDUR-ED-17-169.858,20171001,20171031,55948.88
8818,SIDUR-ED-17-169.858,20171101,20171130,53517.5
8819,SIDUR-ED-17-169.858,20171201,20171218,39529.4
8830,SIDUR-ED-17-087.622,20170913,20170930,709593.94
8831,SIDUR-ED-17-087.622,20171001,20171031,895357.53
8832,SIDUR-ED-17-087.622,20171101,20171130,1048226.91
8833,SIDUR-ED-17-087.622,20171201,20171231,1489285.63
8834,SIDUR-ED-17-087.622,20180101,20180131,1497508.65
8835,SIDUR-ED-17-087.622,20180201,20180228,1609668.54
8836,SIDUR-ED-17-087.622,20180301,20180331,2654592.05
8837,SIDUR-ED-17-087.622,20180401,20180430,3091074.58
8838,SIDUR-ED-17-087.622,20180501,20180531,4420856.9
8839,SIDUR-ED-17-087.622,20180601,20180601,79772.5
8840,SIDUR-ED-17-022.651,20170609,20170630,20493.1
8841,SIDUR-ED-17-022.651,20170701,20170731,91255.49
8842,SIDUR-ED-17-022.651,20170801,20170831,108965.46
8843,SIDUR-ED-17-022.651,20170901,20170930,303524.36
8844,SIDUR-ED-17-022.651,20171001,20171031,557360.63
8845,SIDUR-ED-17-022.651,20171101,20171130,669593.37
8846,SIDUR-ED-17-022.651,20171201,20171231,480674.23
8847,SIDUR-ED-17-022.651,20180101,20180131,59858.55
8848,SIDUR-ED-17-022.651,20180201,20180228,1865698.22
8849,SIDUR-ED-17-022.651,20180301,20180331,3152357.36
8850,SIDUR-ED-17-022.651,20180401,20180430,2959355.97
8851,SIDUR-ED-17-022.651,20180501,20180531,2138199.72
8852,SIDUR-ED-17-020.634,20170608,20170630,408457.99
8853,SIDUR-ED-17-020.634,20170701,20170731,1303875.43
8854,SIDUR-ED-17-020.634,20170801,20170831,103767.53
8855,SIDUR-ED-17-020.634,20170901,20170930,457927.88
8856,SIDUR-ED-17-020.634,20171001,20171031,847523.55
8857,SIDUR-ED-17-020.634,20171101,20171130,197321.97
8858,SIDUR-ED-17-020.634,20171201,20171231,183171.07
8859,SIDUR-ED-17-020.634,20180101,20180131,1457119.4
8860,SIDUR-ED-17-020.634,20180201,20180228,1260947.64
8861,SIDUR-ED-17-020.634,20180301,20180321,945710.71
8862,SIDUR-ED-17-021.632,20170608,20170630,283086.07
8863,SIDUR-ED-17-021.632,20170701,20170731,746312.84
8864,SIDUR-ED-17-021.632,20170801,20170831,1723153.64
8865,SIDUR-ED-17-021.632,20170901,20170930,4503755.94
8866,SIDUR-ED-17-021.632,20171001,20171031,3311197.43
8867,SIDUR-ED-17-021.632,20171101,20171130,451347.5
8868,SIDUR-ED-17-021.632,20171201,20171230,182380.76
8869,SIDUR-PF-17-242.1071,20180326,20180331,112055.57
8870,SIDUR-PF-17-242.1071,20180401,20180415,449428.13
8871,SIDUR-PF-17-242.1071,20180416,20180430,0
8872,SIDUR-PF-17-242.1071,20180501,20180530,1140983.78
8873,SIDUR-PF-17-242.1071,20180531,20180629,955981.99
8874,SIDUR-PF-17-242.1071,20180630,20180714,761118.07
8875,SIDUR-PF-17-242.1071,20180715,20180813,1570548.6
8876,SIDUR-PF-17-242.1071,20180814,20180912,1150966.23
8877,SIDUR-PF-17-242.1071,20180913,20181012,3556854.04
8878,SIDUR-PF-17-242.1071,20181013,20181111,1600097.37
8879,SIDUR-ED-18-034.1125,20180424,20180430,173243.93
8880,SIDUR-ED-18-034.1125,20180501,20180531,780223.82
8881,SIDUR-ED-18-034.1125,20180601,20180630,725718.9
8882,SIDUR-ED-18-034.1125,20180701,20180731,606533.83
8883,SIDUR-ED-18-034.1125,20180801,20180831,703027.66
8884,SIDUR-ED-18-034.1125,20180901,20180930,523293.53
8885,SIDUR-ED-18-034.1125,20181001,20181031,605379.4
8886,SIDUR-ED-18-034.1125,20181101,20181130,444431.9
8887,SIDUR-ED-18-034.1125,20181201,20181219,293248.56
8914,SIDUR-ED-18-051.1029,20180422,20180430,39323.18
8915,SIDUR-ED-18-051.1029,20180501,20180521,99820.37
8916,SIDUR-ED-18-054.1352,20180430,20180531,79758.78
8917,SIDUR-ED-18-054.1352,20180601,20180630,79758.78
8918,SIDUR-ED-18-054.1352,20180701,20180731,79758.78
8919,SIDUR-ED-18-054.1352,20180801,20180827,79758.7
8920,SIDUR-ED-18-058.1355,20180430,20180531,79597.05
8921,SIDUR-ED-18-058.1355,20180601,20180630,79597.05
8922,SIDUR-ED-18-058.1355,20180701,20180731,79597.05
8923,SIDUR-ED-18-058.1355,20180801,20180827,79597.05
8937,SIDUR-ED-18-009.1140,20180418,20180430,3373890.72
8938,SIDUR-ED-18-009.1140,20180501,20180531,4247483.07
8939,SIDUR-ED-18-009.1140,20180601,20180630,1195329.96
8940,SIDUR-ED-18-009.1140,20180701,20180731,507318.08
8941,SIDUR-ED-18-009.1140,20180801,20180831,179138.32
8942,SIDUR-ED-18-009.1140,20180901,20180930,570727.81
8943,SIDUR-ED-18-003.1076,20180418,20180430,12175.81
8944,SIDUR-ED-18-003.1076,20180501,20180531,421609.45
8945,SIDUR-ED-18-003.1076,20180601,20180616,22176.52
8946,SIDUR-ED-17-219.904,20171116,20171130,23870.27
8951,SIDUR-ED-17-219.904,20171201,20171231,48243.67
8952,SIDUR-ED-17-219.904,20180101,20180131,1759080.87
8953,SIDUR-ED-17-219.904,20180201,20180228,2433737.58
8954,SIDUR-ED-17-219.904,20180301,20180331,2284742.64
8955,SIDUR-ED-17-219.904,20180401,20180430,706284.26
8956,SIDUR-ED-17-219.904,20180501,20180519,5925.47
8957,SIDUR-ED-18-038.1109,20180508,20180531,7184.9
8963,SIDUR-ED-18-038.1109,20180601,20180630,57894.87
8964,SIDUR-ED-18-038.1109,20180701,20180731,54571.58
8965,SIDUR-ED-18-038.1109,20180801,20180831,37828.25
8966,SIDUR-ED-18-038.1109,20180901,20180930,40006.91
8967,SIDUR-ED-18-038.1109,20181001,20181031,39622.37
8968,SIDUR-ED-18-038.1109,20181101,20181130,173052.01
8969,SIDUR-ED-18-038.1109,20181201,20181203,16382.83
8970,SIDUR-ED-18-038.1110,20180508,20180531,139199.65
8971,SIDUR-ED-18-038.1110,20180601,20180630,314201.58
8972,SIDUR-ED-18-038.1110,20180701,20180731,79565.7
8973,SIDUR-ED-18-038.1110,20180801,20180831,138127.16
8974,SIDUR-ED-18-038.1110,20180901,20180930,96475.58
8975,SIDUR-ED-18-038.1110,20181001,20181031,253691.85
8976,SIDUR-ED-18-038.1110,20181101,20181130,369746.85
8977,SIDUR-ED-18-038.1110,20181201,20181203,11119.52
8978,SIDUR-ED-18-077.1243,20180517,20180531,172407.97
8979,SIDUR-ED-18-077.1243,20180601,20180615,172407.96
8980,SIDUR-ED-18-077.1244,20180517,20180531,172407.97
8981,SIDUR-ED-18-077.1244,20180601,20180615,172407.96
8988,SIDUR-ED-18-053.1052,20180602,20180701,106792.96
8989,SIDUR-ED-18-053.1052,20180702,20180731,103943.89
8990,SIDUR-ED-18-053.1052,20180801,20180830,387785.66
8991,SIDUR-ED-18-059.1349,20180504,20180531,40575.69
8992,SIDUR-ED-18-059.1349,20180601,20180630,40575.69
8993,SIDUR-ED-18-059.1349,20180701,20180731,40575.69
8994,SIDUR-ED-18-059.1349,20180801,20180831,40575.69
8995,SIDUR-ED-18-078.1347,20180524,20180531,75450.91
8996,SIDUR-ED-18-078.1347,20180601,20180630,209088.89
8997,SIDUR-ED-18-078.1347,20180701,20180730,209088.89
8998,SIDUR-ED-18-078.1347,20180731,20180829,232799.22
8999,SIDUR-ED-18-078.1347,20180830,20180831,18961.78
9000,SIDUR-ED-18-078.1347,20180901,20180930,0
9001,SIDUR-ED-18-078.1347,20181001,20181030,0
9002,SIDUR-ED-18-078.1347,20181031,20181129,283011.66
9010,SIDUR-PF-18-073.1263,20180523,20180531,408958.78
9011,SIDUR-PF-18-073.1263,20180601,20180630,1082001.84
9012,SIDUR-PF-18-073.1263,20180701,20180731,547039.44
9013,SIDUR-PF-18-073.1263,20180801,20180831,166916.26
9014,SIDUR-PF-18-073.1263,20180901,20180930,949648.07
9015,SIDUR-PF-18-073.1263,20181001,20181031,1415476.05
9016,SIDUR-PF-18-073.1263,20181101,20181130,457961.12
9017,SIDUR-PF-18-073.1309,20180523,20180531,68948.31
9018,SIDUR-PF-18-073.1309,20180601,20180630,807702.78
9019,SIDUR-PF-18-073.1309,20180701,20180731,470007.26
9020,SIDUR-PF-18-073.1309,20180801,20180831,234169.99
9021,SIDUR-PF-18-073.1309,20180901,20180930,806470.36
9022,SIDUR-PF-18-073.1309,20181001,20181031,879930.06
9023,SIDUR-PF-18-073.1309,20181101,20181130,389990.23
9024,SIDUR-PF-18-073.1265,20180523,20180531,0
9025,SIDUR-PF-18-073.1265,20180601,20180630,1442953.86
9026,SIDUR-PF-18-073.1265,20180701,20180731,1324504.18
9027,SIDUR-PF-18-073.1265,20180801,20180831,725334.4
9028,SIDUR-PF-18-073.1265,20180901,20180930,1282761.82
9029,SIDUR-PF-18-073.1265,20181001,20181031,1530854.14
9030,SIDUR-PF-18-073.1265,20181101,20181130,1623841.79
9031,SIDUR-ED-18-032.1116,20180426,20180430,4803.91
9032,SIDUR-ED-18-032.1116,20180501,20180531,262211.66
9033,SIDUR-ED-18-032.1116,20180601,20180630,580256.54
9034,SIDUR-ED-18-032.1116,20180701,20180731,533526.12
9035,SIDUR-PF-18-093.1318,20180529,20180531,1653.71
9036,SIDUR-PF-18-093.1318,20180601,20180630,685458.5
9037,SIDUR-PF-18-093.1318,20180701,20180731,1382386.96
9038,SIDUR-PF-18-093.1318,20180801,20180831,1340295.76
9039,SIDUR-PF-18-093.1318,20180901,20180930,1385570.6
9040,SIDUR-PF-18-093.1318,20181001,20181025,790939.1
9065,SIDUR-PF-18-071.1252,20180522,20180531,441927.68
9066,SIDUR-PF-18-071.1252,20180601,20180630,964907.41
9067,SIDUR-PF-18-071.1252,20180701,20180731,424104.7
9068,SIDUR-PF-18-071.1252,20180801,20180831,852420.72
9069,SIDUR-PF-18-071.1252,20180901,20180930,1219479.73
9070,SIDUR-PF-18-071.1252,20181001,20181031,1292087.72
9071,SIDUR-PF-18-071.1252,20181101,20181130,959592.45
9072,SIDUR-PF-18-071.1252,20181201,20181217,314847.66
9073,SIDUR-ED-18-015.1135,20180403,20180430,233319.45
9074,SIDUR-ED-18-015.1135,20180501,20180502,16665.67
9075,SIDUR-ED-18-044.1157,20180425,20180430,37325.9
9076,SIDUR-ED-18-044.1157,20180501,20180524,177944.35
9077,SIDUR-ED-18-044.1158,20180425,20180430,31437.47
9078,SIDUR-ED-18-044.1158,20180501,20180524,147861.21
9079,SIDUR-ED-18-044.1159,20180425,20180430,52813.71
9080,SIDUR-ED-18-044.1159,20180501,20180524,250695.29
9081,SIDUR-ED-18-044.1162,20180425,20180430,41808.59
9082,SIDUR-ED-18-044.1162,20180501,20180524,265843.94
9083,SIDUR-ED-18-044.1163,20180425,20180430,53590.68
9084,SIDUR-ED-18-044.1163,20180501,20180524,192017.91
9085,SIDUR-ED-18-044.1164,20180425,20180430,42980.45
9086,SIDUR-ED-18-044.1164,20180501,20180524,145017.57
9087,SIDUR-ED-18-044.1165,20180425,20180430,32867.25
9088,SIDUR-ED-18-044.1165,20180501,20180524,165620.56
9089,SIDUR-ED-18-044.1166,20180425,20180430,34344.69
9090,SIDUR-ED-18-044.1166,20180501,20180524,178385.86
9091,SIDUR-ED-18-044.1161,20180425,20180430,37015.39
9092,SIDUR-ED-18-044.1161,20180501,20180524,198666.35
9096,SIDUR-ED-18-046.1154,20180426,20180430,35997.57
9097,SIDUR-ED-18-046.1154,20180501,20180525,256883.61
9098,SIDUR-ED-18-046.1183,20180426,20180430,20298.65
9099,SIDUR-ED-18-046.1183,20180501,20180525,226218.4
9100,SIDUR-ED-18-046.1207,20180426,20180430,15068.39
9101,SIDUR-ED-18-046.1207,20180501,20180525,333682.26
9102,SIDUR-ED-18-046.1208,20180426,20180430,28130.37
9103,SIDUR-ED-18-046.1208,20180501,20180525,124730.77
9104,SIDUR-ED-18-046.1209,20180426,20180430,40439.33
9105,SIDUR-ED-18-046.1209,20180501,20180525,143542.97
9106,SIDUR-ED-18-046.1210,20180426,20180430,16224.45
9107,SIDUR-ED-18-046.1210,20180501,20180525,312853.23
9108,SIDUR-ED-18-046.1211,20180426,20180430,20384.35
9109,SIDUR-ED-18-046.1211,20180501,20180525,262364.15
9110,SIDUR-ED-18-046.1212,20180426,20180430,36154.62
9111,SIDUR-ED-18-046.1212,20180501,20180525,57065.32
9112,SIDUR-ED-18-046.1213,20180426,20180430,38689.96
9113,SIDUR-ED-18-046.1213,20180501,20180525,54409.38
9114,SIDUR-ED-18-046.1214,20180426,20180430,12342.3
9115,SIDUR-ED-18-046.1214,20180501,20180525,271127.74
9116,SIDUR-ED-18-046.1223,20180426,20180430,12402.59
9117,SIDUR-ED-18-046.1223,20180501,20180525,125957.24
9118,SIDUR-ED-18-046.1226,20180426,20180430,41890.82
9119,SIDUR-ED-18-046.1226,20180501,20180525,124457.52
9120,SIDUR-ED-18-052.1145,20180418,20180427,172399.95
9121,SIDUR-ED-18-080.1080,20180501,20180531,44065.32
9122,SIDUR-ED-18-080.1080,20180601,20180630,95313.76
9123,SIDUR-ED-18-080.1080,20180701,20180714,22038.43
9124,SIDUR-ED-18-101.1245,20180521,20180531,59034.72
9125,SIDUR-ED-18-101.1245,20180601,20180630,116668.12
9126,SIDUR-ED-18-101.1245,20180701,20180731,80962.1
9127,SIDUR-ED-18-101.1245,20180801,20180803,10605.87
9128,SIDUR-ED-18-047.1147,20180426,20180430,17676.49
9129,SIDUR-ED-18-047.1147,20180501,20180525,103561.42
9130,SIDUR-ED-18-047.1150,20180426,20180430,17676.49
9131,SIDUR-ED-18-047.1150,20180501,20180525,103561.42
9132,SIDUR-ED-18-047.1152,20180426,20180430,17676.49
9133,SIDUR-ED-18-047.1152,20180501,20180525,103561.42
9134,SIDUR-ED-18-047.1153,20180426,20180430,17676.49
9135,SIDUR-ED-18-047.1153,20180501,20180525,103561.42
9136,SIDUR-ED-18-047.1177,20180426,20180430,17676.49
9137,SIDUR-ED-18-047.1177,20180501,20180525,103561.42
9138,SIDUR-ED-18-047.1178,20180426,20180430,17676.49
9139,SIDUR-ED-18-047.1178,20180501,20180525,103561.42
9140,SIDUR-ED-18-047.1180,20180426,20180430,17676.49
9141,SIDUR-ED-18-047.1180,20180501,20180525,103561.42
9144,SIDUR-ED-18-047.1182,20180426,20180430,8748
9145,SIDUR-ED-18-047.1182,20180501,20180525,51252
9146,SIDUR-ED-18-047.1181,20180426,20180430,8928.49
9147,SIDUR-ED-18-047.1181,20180501,20180525,52309.42
9148,SIDUR-ED-18-047.1184,20180426,20180430,17676.49
9149,SIDUR-ED-18-047.1184,20180501,20180525,103561.42
9150,SIDUR-ED-18-047.1193,20180426,20180430,17676.49
9151,SIDUR-ED-18-047.1193,20180501,20180525,103561.42
9152,SIDUR-ED-18-047.1201,20180426,20180430,17676.49
9153,SIDUR-ED-18-047.1201,20180501,20180525,103561.42
9154,SIDUR-ED-18-047.1204,20180426,20180430,17676.49
9155,SIDUR-ED-18-047.1204,20180501,20180525,103561.42
9156,SIDUR-ED-18-047.1205,20180426,20180430,17676.49
9157,SIDUR-ED-18-047.1205,20180501,20180525,103561.42
9158,SIDUR-ED-18-047.1206,20180426,20180430,17676.49
9159,SIDUR-ED-18-047.1206,20180501,20180525,103561.42
9160,SIDUR-ED-18-047.1215,20180426,20180430,17676.49
9161,SIDUR-ED-18-047.1215,20180501,20180525,103561.42
9162,SIDUR-ED-18-047.1217,20180426,20180430,17676.49
9163,SIDUR-ED-18-047.1217,20180501,20180525,103561.42
9164,SIDUR-ED-18-047.1231,20180426,20180430,17676.49
9165,SIDUR-ED-18-047.1231,20180501,20180525,103561.42
9166,SIDUR-ED-18-047.1235,20180426,20180430,17676.49
9167,SIDUR-ED-18-047.1235,20180501,20180525,103561.42
9168,SIDUR-ED-18-047.1240,20180426,20180430,17676.49
9169,SIDUR-ED-18-047.1240,20180501,20180525,103561.42
9172,SIDUR-ED-18-048.1148,20180427,20180430,6008.12
9173,SIDUR-ED-18-048.1148,20180501,20180526,20776.88
9174,SIDUR-ED-18-048.1149,20180427,20180430,29907.88
9175,SIDUR-ED-18-048.1149,20180501,20180526,103425.44
9176,SIDUR-ED-18-048.1179,20180427,20180430,73097.81
9177,SIDUR-ED-18-048.1179,20180501,20180526,252781.96
9178,SIDUR-ED-18-048.1187,20180427,20180430,69731.21
9179,SIDUR-ED-18-048.1187,20180501,20180526,241139.83
9180,SIDUR-ED-18-048.1188,20180427,20180430,39254.1
9181,SIDUR-ED-18-048.1188,20180501,20180526,135745.9
9182,SIDUR-ED-18-048.1189,20180427,20180430,73329.73
9183,SIDUR-ED-18-048.1189,20180501,20180526,253583.97
9184,SIDUR-ED-18-048.1191,20180427,20180430,14549.56
9185,SIDUR-ED-18-048.1191,20180501,20180526,50314.31
9186,SIDUR-ED-18-048.1194,20180427,20180430,21741.05
9187,SIDUR-ED-18-048.1194,20180501,20180526,75183.46
9189,SIDUR-ED-18-048.1216,20180427,20180430,9191.95
9190,SIDUR-ED-18-048.1216,20180501,20180526,31786.97
9191,SIDUR-ED-18-048.1224,20180427,20180430,8695.98
9192,SIDUR-ED-18-048.1224,20180501,20180526,30071.84
9193,SIDUR-ED-18-048.1225,20180427,20180430,18183.1
9194,SIDUR-ED-18-048.1225,20180501,20180526,62879.6
9195,SIDUR-ED-18-048.1227,20180427,20180430,19926.67
9196,SIDUR-ED-18-048.1227,20180501,20180526,68909.08
9197,SIDUR-ED-18-048.1228,20180427,20180430,115443.46
9198,SIDUR-ED-18-048.1228,20180501,20180526,399218.89
9199,SIDUR-ED-18-048.1229,20180427,20180430,21282.09
9200,SIDUR-ED-18-048.1229,20180501,20180526,73596.31
9201,SIDUR-ED-18-048.1234,20180427,20180430,24338.54
9202,SIDUR-ED-18-048.1234,20180501,20180526,84165.92
9203,SIDUR-ED-18-048.1241,20180427,20180430,25025.07
9204,SIDUR-ED-18-048.1241,20180501,20180526,86540.01
9205,SIDUR-ED-18-049.1156,20180427,20180430,28289.78
9206,SIDUR-ED-18-049.1156,20180501,20180526,183936.64
9207,SIDUR-ED-18-049.1185,20180427,20180430,12420.33
9208,SIDUR-ED-18-049.1185,20180501,20180526,80755.44
9209,SIDUR-ED-18-049.1190,20180427,20180430,26546.95
9210,SIDUR-ED-18-049.1190,20180501,20180526,172605
9211,SIDUR-ED-18-049.1195,20180427,20180430,29042.34
9212,SIDUR-ED-18-049.1195,20180501,20180526,188829.67
9213,SIDUR-ED-18-049.1196,20180427,20180430,29459.3
9214,SIDUR-ED-18-049.1196,20180501,20180526,191540.7
9215,SIDUR-ED-18-049.1197,20180427,20180430,31858.7
9216,SIDUR-ED-18-049.1197,20180501,20180526,207141.3
9217,SIDUR-ED-18-049.1198,20180427,20180430,42100.33
9218,SIDUR-ED-18-049.1198,20180501,20180526,273731.14
9219,SIDUR-ED-18-049.1199,20180427,20180430,23294.21
9220,SIDUR-ED-18-049.1199,20180501,20180526,151456.08
9221,SIDUR-ED-18-049.1230,20180427,20180430,18507.04
9222,SIDUR-ED-18-049.1230,20180501,20180526,120330.47
9223,SIDUR-ED-18-049.1232,20180427,20180430,30026.99
9224,SIDUR-ED-18-049.1232,20180501,20180526,195231.76
9225,SIDUR-ED-18-049.1242,20180427,20180430,18254.88
9226,SIDUR-ED-18-049.1242,20180501,20180526,118690.97
9229,SIDUR-ED-18-050.1151,20180430,20180430,3921.66
9230,SIDUR-ED-18-050.1151,20180501,20180529,71969.94
9231,SIDUR-ED-18-050.1155,20180430,20180430,6166.98
9232,SIDUR-ED-18-050.1155,20180501,20180529,111413.3
9233,SIDUR-ED-18-050.1186,20180430,20180430,4100.56
9234,SIDUR-ED-17-236.981,20180601,20180613,571619.72
9235,SIDUR-ED-18-050.1186,20180501,20180529,74010.6
9236,SIDUR-ED-18-050.1200,20180430,20180430,8755.21
9237,SIDUR-ED-18-050.1200,20180501,20180529,158389.49
9238,SIDUR-ED-18-050.1202,20180430,20180430,16165.49
9239,SIDUR-ED-18-050.1202,20180501,20180529,297727.51
9240,SIDUR-ED-18-050.1203,20180430,20180430,12212.13
9241,SIDUR-ED-18-050.1203,20180501,20180529,224916.67
9242,SIDUR-ED-18-050.1218,20180430,20180430,6483.85
9243,SIDUR-ED-18-050.1218,20180501,20180529,119416.15
9244,SIDUR-ED-18-050.1219,20180430,20180430,4023.84
9245,SIDUR-ED-18-050.1219,20180501,20180529,74108.88
9246,SIDUR-ED-18-050.1220,20180430,20180430,3455.58
9247,SIDUR-ED-18-050.1220,20180501,20180529,63642.97
9248,SIDUR-ED-18-050.1221,20180430,20180430,2552.96
9249,SIDUR-ED-18-050.1221,20180501,20180529,47019.04
9250,SIDUR-ED-18-050.1222,20180430,20180430,1773.04
9251,SIDUR-ED-18-050.1222,20180501,20180529,32654.96
9252,SIDUR-ED-18-050.1233,20180430,20180430,7155.4
9253,SIDUR-ED-18-050.1233,20180501,20180529,131784.45
9254,SIDUR-ED-18-050.1236,20180430,20180430,6463.42
9255,SIDUR-ED-18-050.1236,20180501,20180529,119039.81
9256,SIDUR-ED-18-050.1237,20180430,20180430,5284.09
9257,SIDUR-ED-18-050.1237,20180501,20180529,97319.54
9258,SIDUR-ED-18-050.1238,20180430,20180430,3031.42
9259,SIDUR-ED-18-050.1238,20180501,20180529,55831.18
9260,SIDUR-ED-18-050.1239,20180430,20180430,12195.45
9261,SIDUR-ED-18-050.1239,20180501,20180529,224609.35
9262,SIDUR-ED-17-257.952,20180221,20180228,18255.29
9263,SIDUR-ED-17-257.952,20180301,20180331,669696.6
9264,SIDUR-ED-17-257.952,20180401,20180421,1188869.14
9271,SIDUR-ED-18-026.1053,20180615,20180714,547236.96
9272,SIDUR-ED-18-056.1351,20180514,20180531,40346.4
9273,SIDUR-ED-18-056.1351,20180601,20180630,63209.35
9274,SIDUR-ED-18-056.1351,20180701,20180731,64554.24
9275,SIDUR-ED-18-056.1351,20180801,20180831,67244
9276,SIDUR-ED-18-056.1351,20180901,20180930,60519.6
9277,SIDUR-ED-18-056.1351,20181001,20181010,22862.96
9282,SIDUR-ED-18-082.1348,20180528,20180531,16977.51
9283,SIDUR-ED-18-082.1348,20180601,20180630,99717.89
9284,SIDUR-ED-18-082.1348,20180701,20180731,101845.07
9285,SIDUR-ED-18-082.1348,20180801,20180831,106089.44
9286,SIDUR-ED-18-082.1348,20180901,20180930,95473.51
9287,SIDUR-ED-18-082.1348,20181001,20181031,106089.44
9288,SIDUR-ED-18-082.1348,20181101,20181130,101845.07
9289,SIDUR-ED-18-082.1348,20181201,20181231,51042.53
9290,SIDUR-ED-18-082.1348,20190101,20190131,0
9318,SIDUR-PF-18-075.1283,20180524,20180531,67552.98
9319,SIDUR-PF-18-075.1283,20180601,20180630,410803.67
9320,SIDUR-PF-18-075.1283,20180701,20180731,1168879.99
9321,SIDUR-PF-18-075.1283,20180801,20180831,1614781.26
9322,SIDUR-PF-18-075.1283,20180901,20180930,1403067.82
9323,SIDUR-PF-18-075.1283,20181001,20181031,1447443.87
9324,SIDUR-PF-18-075.1283,20181101,20181130,1212023.07
9325,SIDUR-PF-18-075.1283,20181201,20181219,424786.61
9326,SIDUR-PF-18-075.1278,20180524,20180531,0
9327,SIDUR-PF-18-075.1278,20180601,20180630,471942.17
9328,SIDUR-PF-18-075.1278,20180701,20180731,1687520.34
9329,SIDUR-PF-18-075.1278,20180801,20180831,1870831.77
9330,SIDUR-PF-18-075.1278,20180901,20180930,1590450.86
9331,SIDUR-PF-18-075.1278,20181001,20181031,1532139.88
